SG1,SG2,SG3,SG4,SG5,LVDT1,LVDT2,LVDT3,LVDT4,LVDT5,applied_load,crack_length
0.670021516,0.65182536,0.158270179,0.621009706,0.763362217,0.027593575,0.084205244,0.008454782,0.07624237,0.008530003,70,2
0.074928795,0.753140013,0.516908956,0.649972953,0.104474453,0.077926328,0.013706073,0.003164793,0.006913701,0.032405533,70,2
0.470218325,0.703670043,0.309378708,0.475393771,0.136649374,0.097168256,0.021665741,0.09773231,0.061817619,0.085754768,70,2
0.328114148,0.272084065,0.578268508,0.541242718,0.753673603,0.048078219,0.08711346,0.049936347,0.08266673,0.05328341,70,2
0.485314376,0.657248009,0.279618669,0.321695704,0.40412523,0.060394917,0.07374586,0.079493081,0.007344107,0.076642262,70,2
0.385277215,0.844375482,0.537589814,0.001422217,0.505831686,0.0256585,0.089141891,0.084243789,0.042686434,0.099067099,70,2
0.625091275,0.108144391,0.16126564,0.461506392,0.942728948,0.072565315,0.05041555,0.05670113,0.013232439,0.052150312,70,2
0.816887616,0.217761782,0.108893058,0.42171217,0.597278313,0.033554797,0.0201787,0.074615367,0.064043419,0.000767459,70,2
0.250442549,0.737978872,0.337633854,0.459647395,0.121440308,0.054150415,0.042897023,0.075232352,0.033805521,0.093426527,70,2
0.89522811,0.275054534,0.221514762,0.705063928,0.375370587,0.052249514,0.071623946,0.077341652,0.015282823,0.03724323,70,2
0.186500612,0.933936338,0.774852921,0.849328783,0.132710888,0.027040495,0.019033813,0.014053225,0.087956942,0.023183034,70,3
0.816363012,0.294390264,0.550740937,0.434258691,0.191499149,0.061105536,0.078096661,0.018117661,0.086857024,0.038841486,70,3
0.691959212,0.660901805,0.65146721,0.130147143,0.85268984,0.034762335,0.049953281,0.012043694,0.059192303,0.097436845,70,3
0.336864766,0.910480161,0.470313935,0.275034425,0.748342252,0.09669726,0.05900366,0.080936354,0.07293603,0.045625296,70,3
0.299885999,0.427047469,0.590681911,0.119007157,0.182339704,0.058592152,0.033578341,0.003931914,0.017132497,0.068009579,70,3
0.365117114,0.232146823,0.367591681,0.082881983,0.397614679,0.081031741,0.080538939,0.091468562,0.067960665,0.009141278,70,3
0.402322056,0.071625435,0.927560277,0.656740756,0.730346069,0.059166871,0.072451316,0.014483473,0.072714982,0.030265397,70,3
0.543501764,0.819633774,0.296642229,0.560918852,0.464256669,0.045923401,0.085123778,0.069948043,0.070858879,0.002604416,70,3
0.295046602,0.424428031,0.306066887,0.230352563,0.137310884,0.021573986,0.079057995,0.00743689,0.021484522,0.006144664,70,3
0.765350953,0.099467958,0.901352207,0.588675504,0.050928553,0.008941567,0.024064875,0.089575841,0.048328065,0.014424921,70,3
0.922132714,0.221719592,0.355360784,0.150070137,0.179598048,0.076552038,0.079367509,0.035583768,0.018127659,0.091948916,70,3
0.993532876,0.107680263,0.601706186,0.329583225,0.961560258,0.089230433,0.095237416,0.051916276,0.031223851,0.011429742,70,3
0.187662243,0.912629482,0.799706381,0.18312927,0.243214723,0.038373455,0.020925744,0.089032177,0.043929708,0.009311373,70,3
0.98136407,0.613910085,0.476570292,0.294351415,0.200479313,0.077092462,0.058258803,0.079004002,0.010265797,0.07157577,70,3
0.69729007,0.334801391,0.989766365,0.045481871,0.297810822,0.040829505,0.040578408,0.069088351,0.031706672,0.055715108,70,3
0.682596355,0.397839261,0.527133874,0.298232998,0.849835805,0.034568992,0.020005625,0.04346981,0.040816577,0.094243645,70,3
0.961475059,0.274856485,0.987339639,0.078846967,0.197970207,0.021952897,0.050359097,0.00238058,0.086276565,0.06631958,70,3
0.627552114,0.053133214,0.618821032,0.248347838,0.042195123,0.051873413,0.05190088,0.007487698,0.022066268,0.01048074,70,3
0.185337619,0.223186274,0.445976129,0.591923189,0.036829182,0.078420182,0.079359464,0.05533012,0.001380568,0.098841076,70,3
0.342513956,0.654066472,0.080802031,0.681804959,0.086174852,0.01328256,0.017189169,0.082602975,0.002928752,0.062229523,70,3
0.191708622,0.111466104,0.917285542,0.6465792,0.73242464,0.019346846,0.02292147,0.047274618,0.020774999,0.00182209,70,4
0.991804396,0.342932732,0.361760355,0.713636758,0.664560694,0.058168864,0.028693266,0.028801718,0.087102543,0.093796694,70,4
0.150520759,0.656681585,0.206965563,0.860859527,0.268178417,0.090760866,0.009273388,0.006136776,0.079628966,0.080452483,70,4
0.378376283,0.19800151,0.018757797,0.284312314,0.493080528,0.007519018,0.089421614,0.010363848,0.091222324,0.097735879,70,4
0.957787391,0.042950008,0.178764508,0.055731442,0.81339471,0.02735289,0.016337609,0.010634588,0.075622581,0.006579014,70,4
0.217296545,0.379142462,0.398925447,0.531808916,0.218719063,0.05188354,0.049936525,0.016145639,0.01030955,0.08974054,70,4
0.489580595,0.717828234,0.25517137,0.56538745,0.597402382,8.24E-05,0.042774533,0.003215786,0.085874037,0.080146587,70,4
0.208285216,0.817047291,0.795657402,0.855136646,0.579063362,0.060499795,0.059224916,0.077233128,0.049339921,0.016142622,70,4
0.722511214,0.111714475,0.943003206,0.359781567,0.557466649,0.025566528,0.078862957,0.099766096,0.0547842,0.088103573,70,4
0.896312148,0.685306862,0.403157137,0.331405907,0.108540328,0.055479436,0.029466641,0.086074081,0.077979356,0.003781482,70,4
0.05482506,0.161132964,0.841291871,0.373199959,0.499288051,0.043960599,0.062929508,0.011318442,0.050153244,0.050689757,70,4
0.197170298,0.468768623,0.853311489,0.10595873,0.766143161,0.077875259,0.066815991,0.052419964,0.075734092,0.076549847,70,4
0.760889949,0.574660883,0.855356006,0.06663899,0.969402715,0.066121862,0.005922703,0.005102206,0.096230034,0.086799512,70,4
0.497919638,0.680783671,0.040825242,0.690008878,0.227384063,0.004100959,0.021632777,0.045532753,0.034560781,0.020830185,70,4
0.209862528,0.438401808,0.99156723,0.910405767,0.222051989,0.010189743,0.086463944,0.099144542,0.025273383,0.093307396,70,4
0.209353225,0.187715727,0.617355541,0.699672514,0.666367716,0.046058271,0.027486635,0.027124035,0.020464208,0.045181639,70,4
0.844189831,0.668334687,0.308469826,0.066161191,0.276952973,0.038549982,0.080074946,0.0788216,0.009612929,0.079160152,70,4
0.255208974,0.8532077,0.124836532,0.84550826,0.874162523,0.089142507,0.021406722,0.062721598,0.008827612,0.043993146,70,4
0.582220886,0.254942534,0.126421023,0.541996833,0.30990393,0.02233423,0.021752782,0.035326259,0.063995465,0.04702342,70,4
0.223954779,0.291391528,0.585676541,0.239654574,0.043194027,0.068596254,0.011659908,0.043077754,0.032363543,0.084214444,70,4
0.685942794,0.268102109,0.973913483,0.309313558,0.391585983,0.036835836,0.041667919,0.028834273,0.08677387,0.079533506,80,0
0.151475608,0.751746397,0.21210995,0.337710139,0.204656315,0.001601689,0.035915517,0.044856105,0.097832913,0.056424878,80,0
0.924348212,0.698133741,0.83205201,0.290625031,0.357843409,0.066018505,0.097613202,0.061364273,0.033831322,0.058775281,80,0
0.696488593,0.567721552,0.731998401,0.596125767,0.168241394,0.094871169,0.02701384,0.050731367,0.027908631,0.009361241,80,0
0.610135925,0.345882474,0.068586157,0.440116582,0.148376189,0.032066272,0.060093474,0.066971381,0.083045927,0.093175678,80,0
0.82752171,0.477957818,0.197008969,0.677047217,0.236877784,0.049148304,0.037528787,0.055571309,0.06558733,0.071303526,80,0
0.135162271,0.326235498,0.755860203,0.57309011,0.043555974,0.025762861,0.098754715,0.069475865,0.053195493,0.018149709,80,0
0.42618984,0.290765194,0.95499775,0.54358824,0.11182346,0.083928745,0.040965063,0.050851564,0.058049665,0.021306655,80,0
0.791481332,0.198618768,0.968537906,0.444226184,0.82430574,0.045651131,0.00775933,0.029171193,0.0666946,0.001820316,80,0
0.418664018,0.797271228,0.596865381,0.87421549,0.031686104,0.055633271,0.039843333,0.04350777,0.084144694,0.000824945,80,0
0.660422258,0.161085574,0.199292072,0.184908815,0.876859297,0.016803049,0.011190768,0.067344015,0.072278517,0.071819676,80,0
0.68067273,0.545280941,0.284784192,0.984728706,0.385135093,0.044969531,0.045469682,0.029180734,0.096732605,0.025657364,80,0
0.508592419,0.089716018,0.564419245,0.328315235,0.395430299,0.091813712,0.083328013,0.009823897,0.040259054,0.08727198,80,0
0.752294075,0.323360814,0.432442559,0.71074323,0.929073274,0.007866457,0.089584986,0.062412439,0.04563228,0.086731071,80,0
0.108018413,0.914322036,0.504727046,0.991207319,0.193911522,0.022098541,0.042567154,0.000903823,0.070772861,0.070494702,80,0
0.510220666,0.690759662,0.084354344,0.69460632,0.69949191,0.098352216,0.004867797,0.015669648,0.063287268,0.03771192,80,0
0.268348695,0.313660699,0.262697367,0.665760346,0.56303016,0.043486106,0.041317241,0.056039142,0.080915371,0.014688441,80,0
0.791427202,0.627010474,0.244986147,0.468926844,0.472302916,0.056523953,0.046360113,0.032851371,0.002541,0.082785148,80,0
0.403694582,0.327430799,0.799554869,0.192601888,0.762198837,0.0237901,0.059351459,0.092050506,0.087318238,0.043343688,80,0
0.326238068,0.607529879,0.86383774,0.948289101,0.331584475,0.095801176,0.084701526,0.004639369,0.056116669,0.041713715,80,0
0.210348428,0.17711952,0.5392385,0.677695872,0.069458156,0.059204748,0.082885273,0.077792371,0.09975409,0.026877996,80,1
0.051871022,0.675632872,0.020677577,0.251820723,0.621122394,0.033518498,0.015699865,0.016327699,0.014179138,0.083494901,80,1
0.455195781,0.929058692,0.959538914,0.651347564,0.537956804,0.044963053,0.040600715,0.080328734,0.050889834,0.043560632,80,1
0.34887792,0.109672021,0.332633672,0.327411349,0.299191991,0.093830278,0.064251982,0.063705815,0.059820936,0.080267258,80,1
0.533022029,0.054004613,0.519653459,0.861881124,0.18818689,0.084383637,0.07440662,0.020047833,0.018608012,0.007546147,80,1
0.678767113,0.982388229,0.367535814,0.418491517,0.146345057,0.012446486,0.087409698,0.056717746,0.006456594,0.044372392,80,1
0.508993847,0.30474096,0.409928624,0.733302995,0.337437612,0.059075518,0.020400565,0.050909688,0.048109798,0.096644369,80,1
0.542299622,0.965061063,0.327839479,0.150454065,0.998773673,0.003769777,0.024530504,0.017425195,0.04605002,0.093682468,80,1
0.960896966,0.306997837,0.271033614,0.793389627,0.511226412,0.077955966,0.047666204,0.021684025,0.021644277,0.046265467,80,1
0.602390201,0.082190134,0.164689002,0.865861308,0.890064995,0.094527223,0.055941668,0.077666205,0.029633777,0.008432718,80,1
0.340436964,0.763421743,0.546125999,0.685476385,0.059668618,0.020486229,0.088712991,0.012588143,0.093042572,0.015732172,80,1
0.149245844,0.058595417,0.192674243,0.159670864,0.725307348,0.081678632,0.080945636,0.040416653,0.012245055,0.045904542,80,1
0.277392141,0.932341982,0.994482902,0.752539004,0.365645409,0.093344463,0.026729968,0.061686962,0.059756997,0.067324381,80,1
0.312514342,0.302630771,0.118140594,0.301203958,0.679903309,0.03516581,0.0117828,0.062913354,0.002386465,0.076242144,80,1
0.865043742,0.338243435,0.904097549,0.438399403,0.638656878,0.08750621,0.093992702,0.023419432,0.031656549,0.050009478,80,1
0.793016002,0.993532227,0.634197476,0.014737949,0.194265929,0.092768389,0.016606976,0.021682375,0.058162618,0.083072858,80,1
0.598839444,0.963505282,0.931259753,0.001182401,0.21476541,0.033611317,0.072871697,0.036923608,0.051653093,0.045227635,80,1
0.489434382,0.071021923,0.839935782,0.761975019,0.708691425,0.06304573,0.036447435,0.072387686,0.054886222,0.0930038,80,1
0.094228223,0.136915636,0.903361458,0.147287574,0.912559785,0.04171835,0.023812077,0.024022375,0.079988811,0.049405166,80,1
0.64403283,0.203671272,0.447099369,0.879491068,0.246005265,0.026358871,0.024987519,0.043310301,0.019056732,0.04261668,80,1
0.622164829,0.285558421,0.939230194,0.607158418,0.544393552,0.093527203,0.068048175,0.007755895,0.078422048,0.047756198,80,2
0.955641212,0.725117532,0.732717844,0.337371899,0.355269145,0.006209299,0.007659206,0.06250742,0.067948104,0.088239281,80,2
0.711966126,0.965897087,0.226472382,0.564793988,0.876435067,0.099743664,0.093688051,0.011079603,0.081689083,0.089751283,80,2
0.065833842,0.248254443,0.291092238,0.871324331,0.603013333,0.059084368,0.078872863,0.085674267,0.096297003,0.090804715,80,2
0.895422151,0.740285086,0.48544711,0.156363544,0.413388123,0.021036617,0.038266492,0.021011664,0.041520935,0.060533618,80,2
0.996190265,0.495453327,0.883256462,0.71701402,0.479852581,0.057130795,0.085614277,0.063267961,0.039704977,0.008090899,80,2
0.719913537,0.240383238,0.186793899,0.846524268,0.60568242,0.00294338,0.064569308,0.034565571,0.000686824,0.083674637,80,2
0.423512372,0.061952465,0.611050332,0.851690879,0.844592589,0.085089385,0.018571962,0.099362744,0.008714996,0.093702652,80,2
0.761942332,0.96333624,0.753774317,0.079343887,0.139820546,0.045920254,0.028438793,0.066543457,0.069414883,0.010807008,80,2
0.439485347,0.770529491,0.141497929,0.241491856,0.270425771,0.096328141,0.069143728,0.096289657,0.066597349,0.05725067,80,2
0.15759834,0.231327217,0.034059049,0.652969297,0.311512378,0.004397781,0.008071719,0.084787794,0.08268025,0.009098223,80,2
0.99725997,0.564818369,0.076781845,0.62709488,0.27292297,0.081493753,0.021414628,0.001718203,0.086611347,0.087261486,80,2
0.96558611,0.371647756,0.821754469,0.408654664,0.074336222,0.033789328,0.008278271,0.048145889,0.090033816,0.093864637,80,2
0.261416628,0.888032546,0.450616352,0.568599961,0.853506871,0.060571416,0.055684396,0.009688665,0.069669541,0.028790238,80,2
0.546618313,0.184743711,0.928250466,0.058004233,0.604727475,0.07963856,0.036033394,0.073069374,0.089310224,0.022445909,80,2
0.484732994,0.519391151,0.060309702,0.698030468,0.892301537,0.079537033,0.003666065,0.009629518,0.020371386,0.052035993,80,2
0.57564301,0.585709136,0.98961078,0.577277176,0.138122832,0.093914926,0.064732515,0.082302611,0.062257074,0.07379399,80,2
0.755482778,0.996769519,0.100701962,0.895207346,0.025771023,0.064468128,0.026657811,0.080499728,0.088416795,0.020653622,80,2
0.81142265,0.381957937,0.739794512,0.998664989,0.162229794,0.078090767,0.056197766,0.079639178,0.078829744,0.094185542,80,2
0.252148445,0.681317905,0.000236656,0.395410226,0.021434172,0.005472001,0.084654794,0.06015873,0.031375083,0.052974103,80,2
0.346553079,0.05552979,0.892970156,0.917981691,0.174526191,0.047407544,0.098290161,0.065108282,0.073508293,0.059982306,80,3
0.147326528,0.650792724,0.933554319,0.357138687,0.702694865,0.00513491,0.074094516,0.015083873,0.015892484,0.088945614,80,3
0.089628846,0.209531731,0.277252004,0.954475573,0.713400532,0.080003241,0.026518792,0.055350964,0.063980919,0.099405246,80,3
0.649658622,0.724429865,0.615897988,0.669106099,0.179774655,0.064262934,0.039680534,0.069133578,0.082660149,0.046117671,80,3
0.046823954,0.225171737,0.679352586,0.935027334,0.203889766,0.070077816,0.052158299,0.041446227,0.013746279,0.034029384,80,3
0.761530428,0.407738325,0.395180404,0.144978501,0.222940675,0.045424476,0.09266487,0.035678607,0.041242463,0.060559886,80,3
0.218241237,0.711101539,0.219971386,0.077075961,0.771108101,0.052258023,0.032548904,0.009999751,0.094369439,0.083886113,80,3
0.934422225,0.529786971,0.140833774,0.139546102,0.085333281,0.011701453,0.033473012,0.083958523,0.017987268,0.066723964,80,3
0.174762756,0.407406512,0.757597547,0.307417066,0.597676424,0.051386206,0.02752794,0.031523042,0.041461504,0.054607307,80,3
0.993774343,0.796085694,0.843130668,0.172019082,0.372045414,0.016651436,0.013365352,0.029121028,0.098041691,0.059409155,80,3
0.101716385,0.650008678,0.943764118,0.133277808,0.672083128,0.056069323,0.022450457,0.072985236,0.013541669,0.020780757,80,3
0.954639023,0.823052719,0.146700357,0.860716811,0.225833064,0.012159092,0.009538768,0.003251113,0.027990608,0.051127903,80,3
0.874677513,0.669454791,0.617864813,0.835404899,0.002291243,0.037594093,0.039143322,0.033819555,0.07487668,0.093916787,80,3
0.788105493,0.967749299,0.442098152,0.417160633,0.835887374,0.043950064,0.012678674,0.018746604,0.02169693,0.060844467,80,3
0.812410537,0.131862241,0.710442681,0.540645484,0.779503499,0.039079313,0.027521984,0.081957682,0.061898404,0.077329101,80,3
0.692075902,0.290102323,0.967859348,0.452955495,0.568117204,0.015089945,0.062840843,0.079315479,0.017638324,0.034415913,80,3
0.641326187,0.734536498,0.853013596,0.08055039,0.033982939,0.017785494,0.004346852,0.01352585,0.04364706,0.027980439,80,3
0.550662095,0.082227926,0.523925428,0.966339888,0.599430854,0.057784006,0.05218792,0.073980162,0.096394901,0.052168726,80,3
0.715966209,0.947672005,0.697541771,0.555268414,0.440331442,0.00177964,0.04785142,0.092107287,0.075601739,0.063650136,80,3
0.540906116,0.558183431,0.279757895,0.283344907,0.607893348,0.084952286,0.011751428,0.042490937,0.022907812,0.024168324,80,3
0.177020099,0.74428666,0.417791406,0.665865504,0.783011501,0.032760719,0.010434371,0.063789344,0.042000016,0.081225008,80,4
0.88532707,0.411641577,0.543490454,0.579328376,0.933105856,0.044264121,0.019833919,0.02028498,0.09206972,0.090534775,80,4
0.64434007,0.324086143,0.434937057,0.70489192,0.023168842,0.04859818,0.080310507,0.025406212,0.025445485,0.049516256,80,4
0.989777033,0.873823884,0.338034741,0.939513309,0.188430104,0.089437057,0.083083467,0.086086912,0.084684354,0.084777012,80,4
0.802581233,0.805241971,0.401660222,0.047299055,0.475440727,0.015805507,0.027901443,0.018708932,0.085665544,0.03720162,80,4
0.782788764,0.138360019,0.358290563,0.631408122,0.551537045,0.057922052,0.005984888,0.093873501,0.040830128,0.003494726,80,4
0.716503593,0.582876003,0.801676755,0.41714503,0.586726211,0.097482551,0.022250743,0.07776961,0.067844139,0.072877608,80,4
0.203903179,0.525479774,0.645659607,0.158267132,0.227092938,0.025822374,0.030260415,0.080399122,0.076706096,0.02560413,80,4
0.631638144,0.772107853,0.963293427,0.421305156,0.952313201,0.014889857,0.053745951,0.00572839,0.033691509,0.087919662,80,4
0.210309169,0.125468354,0.540706576,0.102080735,0.604175778,0.078520514,0.092519869,0.004356399,0.088400143,0.069819028,80,4
0.076362037,0.957154232,0.570208712,0.395618878,0.358858818,0.079985929,0.028744041,0.078609564,0.035422563,0.099595036,80,4
0.010564682,0.772181462,0.906952908,0.763023873,0.74193672,0.072783412,0.063955532,0.036468994,0.071730894,4.88E-05,80,4
0.698166611,0.882927183,0.722195424,0.273330019,0.256130154,0.076857374,0.044433276,0.04031121,0.005130248,0.021393622,80,4
0.60438435,0.902079126,0.072333087,0.721193881,0.348913458,0.080525971,0.054145067,0.035808504,0.052976947,0.07263554,80,4
0.989481929,0.088960146,0.60969538,0.03476733,0.594779954,0.094956672,0.057730317,0.035894819,0.067477741,0.065118564,80,4
0.576046557,0.969887843,0.672224358,0.035871021,0.139544449,0.090019212,0.061517172,0.079771988,0.031540378,0.097362966,80,4
0.595494306,0.118189084,0.38740927,0.257212422,0.871008728,0.018471772,0.050354721,0.073359872,0.024378035,0.055201755,80,4
0.381940551,0.295752966,0.895209953,0.954958927,0.184122528,0.060274186,0.088852436,0.073389637,0.006547965,0.033140439,80,4
0.585611395,0.472230422,0.915966857,0.699651073,0.767202571,0.047438798,0.049301215,0.026103952,0.093176912,0.007224851,80,4
0.25367573,0.798175533,0.978276908,0.850960588,0.959712098,0.052408441,0.000799915,0.073438061,0.085702753,0.026850893,80,4
0.370178464,0.882870913,0.775149344,0.79448959,0.736271081,0.093556409,0.096078367,0.064974059,0.093961743,0.068800044,90,0
0.614212745,0.550955622,0.720408908,0.857552766,0.067946369,0.078224321,0.061020428,0.020241856,0.075618302,0.060436962,90,0
0.172168439,0.752368862,0.489832428,0.209609747,0.533900691,0.041891539,0.032519667,0.058857491,0.067369059,0.006070952,90,0
0.902428411,0.089101803,0.692887284,0.011062042,0.054398156,0.08440867,0.02777209,0.001289508,0.028330269,0.015037096,90,0
0.268872586,0.560452222,0.65448044,0.855216224,0.373138086,0.051595728,0.000931051,0.04453979,0.087253779,0.035265411,90,0
0.645853019,0.744585812,0.766333553,0.246062038,0.798410673,0.074894048,0.01561876,0.067101349,0.04921476,0.092185615,90,0
0.176117868,0.482825297,0.790814995,0.802536528,0.265808353,0.091823053,0.049251335,0.01035825,0.016885922,0.047056162,90,0
0.179379739,0.282748049,0.493615542,0.058214206,0.720672343,0.096242246,0.066668445,0.020951876,0.008354622,0.048072703,90,0
0.463317922,0.336745246,0.932602622,0.006345313,0.554181485,0.082035035,0.063625401,0.006742092,0.064008673,0.076218644,90,0
0.844886845,0.03178053,0.604568366,0.843598481,0.730153049,0.007177354,0.060962046,0.089096881,0.058660969,0.010127053,90,0
0.729379326,0.426365265,0.197888385,0.083061576,0.352544786,0.090330237,0.056140428,0.096831913,0.065027271,0.056636915,90,0
0.901205924,0.944796135,0.712289433,0.074043437,0.729027283,0.047238676,0.045527098,0.099377988,0.061707895,0.082875382,90,0
0.465903962,0.387769929,0.174521245,0.509217318,0.11646422,0.00520339,0.02341856,0.092026948,0.048876054,0.096930795,90,0
0.428186757,0.661596007,0.24664467,0.132189288,0.285134094,0.008186577,0.090515557,0.050374144,0.050735145,0.039861253,90,0
0.284212407,0.433239177,0.700380369,0.488562978,0.891649565,0.008403888,0.089504455,0.073459568,0.049358263,0.014787204,90,0
0.036122629,0.975981359,0.112523525,0.247236043,0.250977995,0.047933328,0.065997053,0.061796148,0.050649189,0.020024371,90,0
0.159231527,0.968523775,0.253285736,0.391733367,0.328214867,0.036899385,0.07279658,0.075711261,0.057339249,0.028265966,90,0
0.407030736,0.935798093,0.767755427,0.397900921,0.097186237,0.07919195,0.041095203,0.099314038,0.084322369,0.094066021,90,0
0.254249259,0.271149101,0.381832533,0.167302018,0.078219757,0.021095301,0.032931377,0.06438914,0.095025308,0.033328406,90,0
0.089750038,0.496973672,0.966311634,0.993624891,0.890753402,0.088461923,0.041704491,0.085640082,0.082469067,0.088731726,90,0
0.948985602,0.467306019,0.355374213,0.937110996,0.387373882,0.02753378,0.055251691,0.064841861,0.081969577,0.094635303,90,1
0.638950661,0.603295279,0.147936993,0.598427428,0.709178689,0.062928142,0.001682082,0.045101954,0.025928179,0.026478848,90,1
0.101551609,0.417273908,0.568076085,0.58554271,0.664650017,0.012745251,0.019552071,0.048462884,0.053424103,0.091684672,90,1
0.62860446,0.197089303,0.299835442,0.07341174,0.250068668,0.021366061,0.046016248,0.02843211,0.033983314,0.053983448,90,1
0.26861764,0.935081535,0.678109576,0.615535197,0.623958083,0.008325506,0.099617507,0.064237665,0.08477608,0.09675344,90,1
0.451835672,0.087485626,0.664693864,0.262513628,0.051310384,0.053200468,0.057129149,0.024664853,0.055672983,0.077974446,90,1
0.784478086,0.481609894,0.845785573,0.52275813,0.379855755,0.07559948,0.001277234,0.028249145,0.041504573,0.086410918,90,1
0.861159119,0.750006503,0.880677249,0.192540907,0.161791872,0.080470051,0.077497357,0.077104455,0.013032541,0.019965216,90,1
0.239726314,0.002966134,0.301639851,0.029867122,0.958014075,0.019565436,0.068162286,0.033554524,0.083707273,0.072794746,90,1
0.498992142,0.286727594,0.123535077,0.14967464,0.047912471,0.019279834,0.037409037,0.094232822,0.016755734,0.028350373,90,1
0.531453692,0.472340482,0.211273129,0.864049352,0.899728724,0.071545887,0.012904839,0.019467305,0.038524574,0.037239476,90,1
0.006736153,0.242865232,0.135467916,0.563330897,0.313091065,0.087263482,0.055069606,0.095391628,0.027053358,0.048128585,90,1
0.306390107,0.226037135,0.428340932,0.940586348,0.932406583,0.046371982,0.046310813,0.033878021,0.05273143,0.069323994,90,1
0.319713231,0.437410264,0.755987356,0.876943982,0.887354117,0.090747521,0.091525927,0.095188904,0.030859959,0.023160516,90,1
0.682657083,0.380330438,0.006203755,0.443886581,0.950290938,0.005347827,0.081848781,0.005462926,0.01597728,0.02066197,90,1
0.0459536,0.998636404,0.777610522,0.167278478,0.215113333,0.07476328,0.071117972,0.09081908,0.033101887,0.055747963,90,1
0.151582135,0.766493138,0.244234342,0.264067213,0.169256375,0.041381565,0.070853667,0.065695478,0.020713223,0.030075697,90,1
0.956164447,0.287024502,0.691585183,0.915039392,0.768553851,0.086438304,0.011747134,0.009135497,0.018704775,0.068302023,90,1
0.067658418,0.008091774,0.64424942,0.523879906,0.879361243,0.051662652,0.070325746,0.058681257,0.08956423,0.028379318,90,1
0.62320868,0.285203496,0.315557524,0.857763888,0.009706738,0.023709286,0.0295603,0.055398677,0.072015293,0.071506374,90,1
0.242564712,0.929158584,0.075230155,0.655592579,0.671433863,0.090845263,0.041495821,0.072555096,0.064718531,0.032298619,90,2
0.660707477,0.894261108,0.039642196,0.593374914,0.74474737,0.024601354,0.035564512,0.009769293,0.06929525,0.002794787,90,2
0.906105548,0.962354384,0.665841165,0.728886386,0.05128608,0.046535658,0.077335343,0.014595532,0.013884159,0.054435605,90,2
0.708190411,0.313254814,0.460883037,0.951977295,0.812500213,0.071169771,0.083212773,0.086080298,0.057072673,0.007136516,90,2
0.28064052,0.609528136,0.625033297,0.919592965,0.997186946,0.075862817,0.0763168,0.098811206,0.056060922,0.045816863,90,2
0.330232329,0.572531626,0.504854585,0.609028687,0.687003428,0.0968564,0.093175155,0.030372156,0.035434658,0.061529651,90,2
0.490492436,0.208708769,0.22967061,0.505988781,0.969274954,0.080355807,0.068298663,0.044515896,0.055760635,0.052990437,90,2
0.558302729,0.341857312,0.653146213,0.7078155,0.52162132,0.014191447,0.012396003,0.03002038,0.050802479,0.048800014,90,2
0.862108112,0.666847429,0.413570646,0.400641264,0.233082989,0.050680446,0.082734843,0.088335004,0.045378959,0.065249467,90,2
0.548403127,0.339438471,0.076016371,0.046458983,0.964580636,0.072602037,0.061934319,0.099470607,0.089716405,0.013369299,90,2
0.663374072,0.087817458,0.10406927,0.623281694,0.766671062,0.056854558,0.003170881,0.049367997,0.005573162,0.033697322,90,2
0.173138075,0.105884843,0.045721554,0.718944341,0.574551932,0.083498023,0.017819224,0.011501186,0.012881372,0.052138835,90,2
0.300457564,0.570861549,0.400106013,0.265085314,0.282659,0.06380673,0.048895506,0.044378533,0.042531855,0.011783005,90,2
0.77406641,0.603545194,0.892519415,0.507818943,0.894852064,0.005858107,0.002938407,0.064308923,0.020026709,0.059719868,90,2
0.895385314,0.704406213,0.039199518,0.618259414,0.312996239,0.029108095,0.061024928,0.007841408,0.090540239,0.06248556,90,2
0.606519204,0.432114485,0.793763767,0.804539358,0.245894536,0.06374894,0.028693436,0.057211084,0.020666727,0.024588607,90,2
0.797945028,0.828645293,0.826112396,0.024478506,0.81756435,0.060694844,0.028052583,0.035020715,0.077449821,0.029401104,90,2
0.969661555,0.88065387,0.307229851,0.129066084,0.446595774,0.069292894,0.061999519,0.040658328,0.061465936,0.026163404,90,2
0.988555486,0.63181316,0.114122239,0.036407205,0.323447503,0.008615053,0.056403425,0.094012657,0.047848088,0.061387336,90,2
0.774492029,0.339320357,0.162652069,0.420509019,0.563394933,0.070898324,0.095591798,0.090412565,0.044289646,0.074517409,90,2
0.155384272,0.901823301,0.758557119,0.931466855,0.823061851,0.099397747,0.071980166,0.091272965,0.017997161,0.067110145,90,3
0.869804323,0.312506039,0.895104247,0.362113726,0.942376102,0.006074378,0.095308291,0.01155481,0.075479421,0.066389579,90,3
0.993243437,0.466192869,0.329651759,0.765515498,0.657732243,0.073473554,0.039463384,0.002378786,0.06569303,0.023013662,90,3
0.116997587,0.896056646,0.781908579,0.901081189,0.742510221,0.056341996,0.080510682,0.034639966,0.019200328,0.057958281,90,3
0.85603109,0.373270764,0.818984939,0.593482211,0.21476304,0.040507975,0.010207251,0.068409274,0.014622474,0.057391545,90,3
0.276109152,0.393737503,0.249361792,0.192561521,0.979689653,0.035215111,0.069935347,0.065285744,0.009255556,0.005100384,90,3
0.164114052,0.389164532,0.388283033,0.315430549,0.380929544,0.091968449,0.062428672,0.033870917,0.017883359,0.012801395,90,3
